concurrency	ops/sec(cum)	p50(ms)	p95(ms)	p99(ms)
16.0	72754.45	0.9352398571428572	2.6195734285714285	17.483017571428572
16.0	72754.45	0.9352398571428572	2.6195734285714285	17.483017571428572
16.0	72754.45	0.9352398571428572	2.6195734285714285	17.483017571428572
16.0	72754.45	0.9352398571428572	2.6195734285714285	17.483017571428572
23.0	74071.7	1.3400922857142856	7.986379	18.763789857142854
23.0	74071.7	1.3400922857142856	7.986379	18.763789857142854
23.0	74071.7	1.3400922857142856	7.986379	18.763789857142854
24.0	73575.55	1.4612024285714287	8.899043	18.71106742857143
24.0	73575.55	1.4612024285714287	8.899043	18.71106742857143
24.0	73575.55	1.4612024285714287	8.899043	18.71106742857143
24.0	73575.55	1.4612024285714287	8.899043	18.71106742857143
27.0	74025.2	1.6057575714285712	12.34728085714286	20.43852585714286
27.0	74025.2	1.6057575714285712	12.34728085714286	20.43852585714286
27.0	74269.85	1.6440238571428571	12.161116142857141	19.621950714285713
27.0	74025.2	1.6057575714285712	12.34728085714286	20.43852585714286
27.0	74269.85	1.6440238571428571	12.161116142857141	19.621950714285713
29.0	74095.25	1.716560857142857	13.439495428571428	21.03611757142857
29.0	74095.25	1.716560857142857	13.439495428571428	21.03611757142857
29.0	74530.45	1.7211354285714286	13.64647557142857	20.942247428571427
30.0	74424.3	1.8305582857142857	13.897807571428572	21.24078614285714
31.0	74187.0	1.855792285714286	14.331119142857144	21.467119142857143
31.0	74187.0	1.855792285714286	14.331119142857144	21.467119142857143
31.0	74039.65000000001	1.8573348571428574	14.624970285714285	21.597608285714283
31.0	74187.0	1.855792285714286	14.331119142857144	21.467119142857143
31.0	74039.65000000001	1.8573348571428574	14.624970285714285	21.597608285714283
31.0	74436.40000000001	1.829333714285714	14.45332728571429	20.836693285714286
32.0	74691.35	1.9307494285714288	14.46954114285714	21.518526714285713
32.0	74691.35	1.9307494285714288	14.46954114285714	21.518526714285713
32.0	74691.35	1.9307494285714288	14.46954114285714	21.518526714285713
32.0	74691.35	1.9307494285714288	14.46954114285714	21.518526714285713
32.0	73983.5	1.945882142857143	14.30471	21.176836428571427
33.0	74065.1	1.9137242857142858	15.27076242857143	21.87645285714286
33.0	74065.1	1.9137242857142858	15.27076242857143	21.87645285714286
33.0	74230.40000000001	1.9305505714285711	15.456121999999999	21.788824428571427
35.0	74079.0	2.0681392857142855	15.960602714285713	22.128867285714282
35.0	74079.0	2.0681392857142855	15.960602714285713	22.128867285714282
35.0	74357.45	2.1191959999999996	16.044711714285715	21.99346614285714
35.0	74079.0	2.0681392857142855	15.960602714285713	22.128867285714282
35.0	74357.45	2.1191959999999996	16.044711714285715	21.99346614285714
39.0	74200.65000000001	2.3499219999999994	16.840026714285717	22.608957857142858
39.0	74200.65000000001	2.3499219999999994	16.840026714285717	22.608957857142858
39.0	74200.65000000001	2.3499219999999994	16.840026714285717	22.608957857142858
40.0	74521.3	2.377430857142857	17.431828714285718	22.534606
40.0	74521.3	2.377430857142857	17.431828714285718	22.534606
40.0	74521.3	2.377430857142857	17.431828714285718	22.534606
40.0	74521.3	2.377430857142857	17.431828714285718	22.534606
48.0	74314.3	2.899915	18.568375857142858	23.885936571428573
48.0	74314.3	2.899915	18.568375857142858	23.885936571428573
48.0	74314.3	2.899915	18.568375857142858	23.885936571428573
48.0	74314.3	2.899915	18.568375857142858	23.885936571428573
56.0	73892.1	3.3515571428571427	19.473765714285715	25.063120714285713
56.0	73892.1	3.3515571428571427	19.473765714285715	25.063120714285713
56.0	73892.1	3.3515571428571427	19.473765714285715	25.063120714285713
56.0	73892.1	3.3515571428571427	19.473765714285715	25.063120714285713
